Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,2294.409912,2311.149902,2294.409912,2308.419922,2308.419922,1931380000
2010-01-05,2307.270020,2313.729980,2295.620117,2308.709961,2308.709961,2367860000
2010-01-06,2307.709961,2314.070068,2295.679932,2301.090088,2301.090088,2253340000
2010-01-07,2298.090088,2301.300049,2285.219971,2300.050049,2300.050049,2270050000
2010-01-08,2292.239990,2317.600098,2290.610107,2317.169922,2317.169922,2145390000
2010-01-11,2324.780029,2326.280029,2302.209961,2312.409912,2312.409912,2077890000
2010-01-12,2297.280029,2298.850098,2272.699951,2282.310059,2282.310059,2368320000
2010-01-13,2289.459961,2313.030029,2274.120117,2307.899902,2307.899902,2318350000
2010-01-14,2303.310059,2322.560059,2303.290039,2316.739990,2316.739990,2254170000
2010-01-15,2316.979980,2322.540039,2279.199951,2287.989990,2287.989990,2637770000
2010-01-19,2291.020020,2320.399902,2290.679932,2320.399902,2320.399902,2045290000
2010-01-20,2304.310059,2304.469971,2268.679932,2291.250000,2291.250000,2351890000
2010-01-21,2298.229980,2308.979980,2259.820068,2265.699951,2265.699951,2877800000
2010-01-22,2255.760010,2262.270020,2200.370117,2205.290039,2205.290039,2817620000
2010-01-25,2220.290039,2223.219971,2201.169922,2210.800049,2210.800049,2134350000
2010-01-26,2203.439941,2227.889893,2195.439941,2203.729980,2203.729980,2361260000
2010-01-27,2200.300049,2225.669922,2192.590088,2221.409912,2221.409912,2492880000
2010-01-28,2220.310059,2220.870117,2166.899902,2179.000000,2179.000000,2829640000
2010-01-29,2198.260010,2202.840088,2140.340088,2147.350098,2147.350098,3090580000
